Step 123620, Total Loss 1.016, Time Elapsed 20.545 s
Step 123630, Total Loss 3.787, Time Elapsed 20.193 s
Step 123640, Total Loss 1.728, Time Elapsed 18.632 s
Step 123650, Total Loss 0.396, Time Elapsed 18.855 s
Step 123660, Total Loss 0.176, Time Elapsed 19.414 s
Step 123670, Total Loss 0.465, Time Elapsed 19.533 s
Step 123680, Total Loss 2.178, Time Elapsed 18.867 s
Step 123690, Total Loss 1.033, Time Elapsed 21.699 s
Step 123700, Total Loss 1.286, Time Elapsed 21.129 s
Step 123710, Total Loss 3.084, Time Elapsed 20.585 s
Step 123720, Total Loss 0.607, Time Elapsed 21.289 s
Step 123730, Total Loss 0.564, Time Elapsed 21.416 s
Step 123740, Total Loss 1.125, Time Elapsed 21.099 s
Step 123750, Total Loss 0.547, Time Elapsed 20.554 s
Step 123760, Total Loss 1.299, Time Elapsed 19.972 s
Step 123770, Total Loss 1.621, Time Elapsed 20.185 s
Step 123780, Total Loss 1.217, Time Elapsed 20.364 s
Step 123790, Total Loss 0.605, Time Elapsed 21.416 s
Step 123800, Total Loss 1.136, Time Elapsed 20.885 s
Step 123810, Total Loss 0.785, Time Elapsed 20.228 s
Step 123820, Total Loss 0.924, Time Elapsed 19.769 s
Step 123830, Total Loss 7.321, Time Elapsed 18.659 s
Step 123840, Total Loss 0.747, Time Elapsed 18.741 s
Step 123850, Total Loss 0.865, Time Elapsed 20.218 s
Step 123860, Total Loss 0.784, Time Elapsed 21.407 s
Step 123870, Total Loss 2.638, Time Elapsed 18.910 s
Step 123880, Total Loss 0.411, Time Elapsed 21.802 s
Step 123890, Total Loss 0.541, Time Elapsed 21.176 s
Step 123900, Total Loss 0.606, Time Elapsed 19.515 s
Step 123910, Total Loss 0.240, Time Elapsed 21.572 s
Step 123920, Total Loss 0.404, Time Elapsed 18.995 s
Step 123930, Total Loss 1.297, Time Elapsed 20.808 s
Step 123940, Total Loss 1.463, Time Elapsed 20.410 s
Step 123950, Total Loss 0.549, Time Elapsed 19.095 s
Step 123960, Total Loss 0.367, Time Elapsed 18.816 s
Step 123970, Total Loss 2.033, Time Elapsed 20.470 s
Step 123980, Total Loss 1.593, Time Elapsed 21.520 s
Step 123990, Total Loss 1.032, Time Elapsed 22.311 s
Step 124000 / 150000, Checkpoint saved to ../teams/DSC180A_FA21_A00/a15/avod_data/kitti_avod/object/outputs/trainsin_pyramid_cars_with_aug_simple_rand_5/checkpoints/trainsin_pyramid_cars_with_aug_simple_rand_5-00124000
Step 124000, Total Loss 0.318, Time Elapsed 21.228 s
Step 124010, Total Loss 2.591, Time Elapsed 19.528 s
Step 124020, Total Loss 1.508, Time Elapsed 20.416 s
Step 124030, Total Loss 1.540, Time Elapsed 21.218 s
Step 124040, Total Loss 0.566, Time Elapsed 21.279 s
Step 124050, Total Loss 2.591, Time Elapsed 19.921 s
Step 124060, Total Loss 0.386, Time Elapsed 19.410 s
Step 124070, Total Loss 1.426, Time Elapsed 19.615 s
Step 124080, Total Loss 0.535, Time Elapsed 21.066 s
Step 124090, Total Loss 0.491, Time Elapsed 22.828 s
Step 124100, Total Loss 1.031, Time Elapsed 21.978 s
Step 124110, Total Loss 0.669, Time Elapsed 21.129 s
Step 124120, Total Loss 1.497, Time Elapsed 20.375 s
Step 124130, Total Loss 0.714, Time Elapsed 20.291 s
Step 124140, Total Loss 1.017, Time Elapsed 20.262 s
Step 124150, Total Loss 0.243, Time Elapsed 21.418 s
Step 124160, Total Loss 7.011, Time Elapsed 19.843 s
Step 124170, Total Loss 0.478, Time Elapsed 21.990 s
Step 124180, Total Loss 1.966, Time Elapsed 20.682 s
Step 124190, Total Loss 0.975, Time Elapsed 18.716 s
Step 124200, Total Loss 0.542, Time Elapsed 19.702 s
Step 124210, Total Loss 1.261, Time Elapsed 20.814 s
Step 124220, Total Loss 1.636, Time Elapsed 21.380 s
Step 124230, Total Loss 0.079, Time Elapsed 19.805 s
Step 124240, Total Loss 0.941, Time Elapsed 19.896 s
Step 124250, Total Loss 6.230, Time Elapsed 19.115 s
Step 124260, Total Loss 1.449, Time Elapsed 20.056 s
Step 124270, Total Loss 1.037, Time Elapsed 20.625 s
Step 124280, Total Loss 0.613, Time Elapsed 21.197 s
Step 124290, Total Loss 2.134, Time Elapsed 20.082 s
Step 124300, Total Loss 2.829, Time Elapsed 19.018 s
Step 124310, Total Loss 1.025, Time Elapsed 19.018 s
Step 124320, Total Loss 0.083, Time Elapsed 22.571 s
Step 124330, Total Loss 0.845, Time Elapsed 20.191 s
Step 124340, Total Loss 0.572, Time Elapsed 18.540 s
Step 124350, Total Loss 2.156, Time Elapsed 20.807 s
Step 124360, Total Loss 0.802, Time Elapsed 20.698 s
Step 124370, Total Loss 1.777, Time Elapsed 20.777 s
Step 124380, Total Loss 2.323, Time Elapsed 19.207 s
Step 124390, Total Loss 9.515, Time Elapsed 22.098 s
Step 124400, Total Loss 1.164, Time Elapsed 18.896 s
Step 124410, Total Loss 3.979, Time Elapsed 19.175 s
Step 124420, Total Loss 0.784, Time Elapsed 19.432 s
Step 124430, Total Loss 0.345, Time Elapsed 19.270 s
Step 124440, Total Loss 0.669, Time Elapsed 19.743 s
Step 124450, Total Loss 4.194, Time Elapsed 20.491 s
Step 124460, Total Loss 0.514, Time Elapsed 19.786 s
Step 124470, Total Loss 0.662, Time Elapsed 20.607 s
Step 124480, Total Loss 0.540, Time Elapsed 19.414 s
Step 124490, Total Loss 1.530, Time Elapsed 21.781 s
Step 124500, Total Loss 1.265, Time Elapsed 21.507 s
Step 124510, Total Loss 3.360, Time Elapsed 19.274 s
Step 124520, Total Loss 1.798, Time Elapsed 21.144 s
Step 124530, Total Loss 0.709, Time Elapsed 20.084 s
Step 124540, Total Loss 0.655, Time Elapsed 20.125 s
Step 124550, Total Loss 3.777, Time Elapsed 20.554 s
Step 124560, Total Loss 1.673, Time Elapsed 20.014 s
Step 124570, Total Loss 3.035, Time Elapsed 21.819 s
Step 124580, Total Loss 0.280, Time Elapsed 21.477 s
Step 124590, Total Loss 1.280, Time Elapsed 21.311 s
Step 124600, Total Loss 1.346, Time Elapsed 22.681 s
Step 124610, Total Loss 19.997, Time Elapsed 17.774 s
Step 124620, Total Loss 2.396, Time Elapsed 22.436 s
Step 124630, Total Loss 1.976, Time Elapsed 21.218 s
Step 124640, Total Loss 1.149, Time Elapsed 20.025 s
Step 124650, Total Loss 1.566, Time Elapsed 20.164 s
Step 124660, Total Loss 1.016, Time Elapsed 19.295 s
Step 124670, Total Loss 6.210, Time Elapsed 19.684 s
Step 124680, Total Loss 1.574, Time Elapsed 22.174 s
Step 124690, Total Loss 0.954, Time Elapsed 19.623 s
Step 124700, Total Loss 0.947, Time Elapsed 18.924 s
Step 124710, Total Loss 1.932, Time Elapsed 20.489 s
Step 124720, Total Loss 0.661, Time Elapsed 18.804 s
Step 124730, Total Loss 1.274, Time Elapsed 19.810 s
Step 124740, Total Loss 1.093, Time Elapsed 21.532 s
Step 124750, Total Loss 0.376, Time Elapsed 19.872 s
Step 124760, Total Loss 1.181, Time Elapsed 20.399 s
Step 124770, Total Loss 3.201, Time Elapsed 20.992 s
Step 124780, Total Loss 1.030, Time Elapsed 20.102 s
Step 124790, Total Loss 1.432, Time Elapsed 20.111 s
Step 124800, Total Loss 0.470, Time Elapsed 19.567 s
Step 124810, Total Loss 1.695, Time Elapsed 19.781 s
Step 124820, Total Loss 1.270, Time Elapsed 19.614 s
Step 124830, Total Loss 0.242, Time Elapsed 18.400 s
Step 124840, Total Loss 1.134, Time Elapsed 20.943 s
Step 124850, Total Loss 2.138, Time Elapsed 19.762 s
Step 124860, Total Loss 0.270, Time Elapsed 19.553 s
Step 124870, Total Loss 1.275, Time Elapsed 20.068 s
Step 124880, Total Loss 1.234, Time Elapsed 19.590 s
Step 124890, Total Loss 0.694, Time Elapsed 19.709 s
Step 124900, Total Loss 0.841, Time Elapsed 19.997 s
Step 124910, Total Loss 1.733, Time Elapsed 20.300 s
Step 124920, Total Loss 0.662, Time Elapsed 19.468 s
Step 124930, Total Loss 1.413, Time Elapsed 21.223 s
Step 124940, Total Loss 4.091, Time Elapsed 19.395 s
Step 124950, Total Loss 0.654, Time Elapsed 19.837 s
Step 124960, Total Loss 0.692, Time Elapsed 20.260 s
Step 124970, Total Loss 0.583, Time Elapsed 19.803 s
Step 124980, Total Loss 1.712, Time Elapsed 19.420 s
Step 124990, Total Loss 1.411, Time Elapsed 19.101 s
Step 125000 / 150000, Checkpoint saved to ../teams/DSC180A_FA21_A00/a15/avod_data/kitti_avod/object/outputs/trainsin_pyramid_cars_with_aug_simple_rand_5/checkpoints/trainsin_pyramid_cars_with_aug_simple_rand_5-00125000
Step 125000, Total Loss 3.583, Time Elapsed 20.781 s
Step 125010, Total Loss 1.247, Time Elapsed 19.231 s
Step 125020, Total Loss 0.431, Time Elapsed 20.525 s
Step 125030, Total Loss 1.148, Time Elapsed 20.872 s
Step 125040, Total Loss 0.615, Time Elapsed 21.271 s
Step 125050, Total Loss 0.407, Time Elapsed 21.023 s
Step 125060, Total Loss 0.519, Time Elapsed 20.961 s
Step 125070, Total Loss 1.603, Time Elapsed 19.737 s
Step 125080, Total Loss 3.300, Time Elapsed 19.788 s
Step 125090, Total Loss 0.567, Time Elapsed 19.200 s
Step 125100, Total Loss 1.150, Time Elapsed 20.377 s
Step 125110, Total Loss 3.271, Time Elapsed 19.527 s
Step 125120, Total Loss 1.552, Time Elapsed 19.617 s
Step 125130, Total Loss 1.062, Time Elapsed 19.297 s
Step 125140, Total Loss 2.116, Time Elapsed 19.723 s
Step 125150, Total Loss 27.030, Time Elapsed 20.856 s
Step 125160, Total Loss 0.457, Time Elapsed 20.639 s
Step 125170, Total Loss 1.120, Time Elapsed 19.923 s
Step 125180, Total Loss 0.861, Time Elapsed 19.743 s
Step 125190, Total Loss 0.359, Time Elapsed 20.084 s
Step 125200, Total Loss 0.615, Time Elapsed 19.538 s
Step 125210, Total Loss 1.447, Time Elapsed 19.929 s
Step 125220, Total Loss 2.458, Time Elapsed 21.058 s
Step 125230, Total Loss 0.943, Time Elapsed 20.799 s
Step 125240, Total Loss 0.997, Time Elapsed 20.008 s
Step 125250, Total Loss 0.528, Time Elapsed 20.066 s
Step 125260, Total Loss 3.039, Time Elapsed 19.921 s
Step 125270, Total Loss 3.899, Time Elapsed 18.663 s
Step 125280, Total Loss 1.140, Time Elapsed 18.921 s
Step 125290, Total Loss 3.132, Time Elapsed 19.285 s
Step 125300, Total Loss 0.862, Time Elapsed 19.657 s
Step 125310, Total Loss 1.765, Time Elapsed 19.640 s
Step 125320, Total Loss 0.926, Time Elapsed 20.493 s
Step 125330, Total Loss 1.172, Time Elapsed 18.328 s
Step 125340, Total Loss 0.685, Time Elapsed 19.796 s
Step 125350, Total Loss 1.589, Time Elapsed 17.202 s
Step 125360, Total Loss 0.495, Time Elapsed 19.923 s
Step 125370, Total Loss 0.255, Time Elapsed 18.497 s
Step 125380, Total Loss 0.314, Time Elapsed 19.400 s
Step 125390, Total Loss 0.754, Time Elapsed 18.578 s
Step 125400, Total Loss 1.660, Time Elapsed 18.396 s
Step 125410, Total Loss 0.658, Time Elapsed 19.415 s
Step 125420, Total Loss 3.107, Time Elapsed 19.005 s
Step 125430, Total Loss 1.421, Time Elapsed 19.732 s
Step 125440, Total Loss 2.417, Time Elapsed 18.474 s
Step 125450, Total Loss 4.181, Time Elapsed 18.771 s
Step 125460, Total Loss 1.067, Time Elapsed 19.015 s
Step 125470, Total Loss 0.973, Time Elapsed 18.912 s
Step 125480, Total Loss 1.795, Time Elapsed 18.791 s
Step 125490, Total Loss 4.103, Time Elapsed 18.789 s
Step 125500, Total Loss 1.040, Time Elapsed 18.008 s
Step 125510, Total Loss 0.730, Time Elapsed 20.085 s
Step 125520, Total Loss 0.605, Time Elapsed 18.855 s
Step 125530, Total Loss 1.052, Time Elapsed 18.837 s
Step 125540, Total Loss 0.260, Time Elapsed 19.051 s
Step 125550, Total Loss 0.703, Time Elapsed 18.692 s
Step 125560, Total Loss 1.013, Time Elapsed 21.167 s
Step 125570, Total Loss 2.951, Time Elapsed 19.436 s
Step 125580, Total Loss 0.658, Time Elapsed 19.780 s
Step 125590, Total Loss 0.357, Time Elapsed 18.423 s
Step 125600, Total Loss 1.557, Time Elapsed 20.417 s
Step 125610, Total Loss 0.878, Time Elapsed 19.572 s
Step 125620, Total Loss 1.204, Time Elapsed 21.790 s
Step 125630, Total Loss 1.561, Time Elapsed 19.617 s
Step 125640, Total Loss 2.115, Time Elapsed 20.192 s
Step 125650, Total Loss 2.346, Time Elapsed 20.482 s
Step 125660, Total Loss 0.833, Time Elapsed 19.013 s
Step 125670, Total Loss 0.929, Time Elapsed 19.129 s
Step 125680, Total Loss 0.998, Time Elapsed 20.192 s
Step 125690, Total Loss 1.869, Time Elapsed 18.814 s
Step 125700, Total Loss 0.092, Time Elapsed 20.464 s
Step 125710, Total Loss 0.973, Time Elapsed 19.405 s
Step 125720, Total Loss 1.219, Time Elapsed 19.898 s
Step 125730, Total Loss 0.640, Time Elapsed 20.112 s
Step 125740, Total Loss 1.576, Time Elapsed 19.663 s
Step 125750, Total Loss 0.609, Time Elapsed 19.616 s
Step 125760, Total Loss 1.580, Time Elapsed 19.502 s
Step 125770, Total Loss 0.126, Time Elapsed 20.213 s
Step 125780, Total Loss 5.641, Time Elapsed 19.872 s
Step 125790, Total Loss 0.531, Time Elapsed 19.713 s
Step 125800, Total Loss 0.522, Time Elapsed 19.915 s
Step 125810, Total Loss 0.522, Time Elapsed 19.309 s
Step 125820, Total Loss 1.099, Time Elapsed 19.270 s
Step 125830, Total Loss 2.472, Time Elapsed 18.231 s
Step 125840, Total Loss 1.017, Time Elapsed 17.337 s
Step 125850, Total Loss 1.157, Time Elapsed 20.661 s
Step 125860, Total Loss 1.132, Time Elapsed 19.044 s
Step 125870, Total Loss 7.160, Time Elapsed 19.332 s
Step 125880, Total Loss 1.277, Time Elapsed 19.320 s
Step 125890, Total Loss 2.649, Time Elapsed 19.094 s
Step 125900, Total Loss 0.373, Time Elapsed 19.242 s
Step 125910, Total Loss 0.507, Time Elapsed 19.852 s
Step 125920, Total Loss 0.975, Time Elapsed 19.120 s
Step 125930, Total Loss 0.397, Time Elapsed 19.695 s
Step 125940, Total Loss 0.918, Time Elapsed 19.614 s
Step 125950, Total Loss 3.229, Time Elapsed 19.387 s
Step 125960, Total Loss 1.717, Time Elapsed 19.784 s
Step 125970, Total Loss 1.192, Time Elapsed 18.946 s
Step 125980, Total Loss 1.074, Time Elapsed 19.167 s
Step 125990, Total Loss 1.888, Time Elapsed 19.072 s
Step 126000 / 150000, Checkpoint saved to ../teams/DSC180A_FA21_A00/a15/avod_data/kitti_avod/object/outputs/trainsin_pyramid_cars_with_aug_simple_rand_5/checkpoints/trainsin_pyramid_cars_with_aug_simple_rand_5-00126000
Step 126000, Total Loss 2.344, Time Elapsed 21.119 s
Step 126010, Total Loss 2.092, Time Elapsed 20.189 s
Step 126020, Total Loss 2.303, Time Elapsed 19.816 s
Step 126030, Total Loss 1.019, Time Elapsed 18.963 s
Step 126040, Total Loss 0.933, Time Elapsed 20.517 s
Step 126050, Total Loss 1.200, Time Elapsed 19.331 s
Step 126060, Total Loss 1.081, Time Elapsed 20.411 s
Step 126070, Total Loss 1.066, Time Elapsed 20.393 s
Step 126080, Total Loss 0.799, Time Elapsed 20.205 s
Step 126090, Total Loss 2.607, Time Elapsed 19.464 s
Step 126100, Total Loss 0.780, Time Elapsed 19.920 s
Step 126110, Total Loss 5.028, Time Elapsed 19.482 s
Step 126120, Total Loss 1.425, Time Elapsed 20.023 s
Step 126130, Total Loss 1.952, Time Elapsed 19.593 s
Step 126140, Total Loss 2.120, Time Elapsed 19.575 s
Step 126150, Total Loss 1.622, Time Elapsed 18.735 s
Step 126160, Total Loss 0.880, Time Elapsed 18.271 s
Step 126170, Total Loss 0.761, Time Elapsed 20.897 s
Step 126180, Total Loss 0.641, Time Elapsed 19.115 s
Step 126190, Total Loss 1.009, Time Elapsed 19.977 s
Step 126200, Total Loss 1.223, Time Elapsed 19.060 s
Step 126210, Total Loss 1.997, Time Elapsed 18.850 s
Step 126220, Total Loss 1.641, Time Elapsed 18.218 s
Step 126230, Total Loss 2.970, Time Elapsed 18.188 s
Step 126240, Total Loss 1.058, Time Elapsed 19.277 s
Step 126250, Total Loss 0.529, Time Elapsed 18.712 s
Step 126260, Total Loss 0.770, Time Elapsed 18.718 s
Step 126270, Total Loss 0.841, Time Elapsed 18.301 s
Step 126280, Total Loss 0.651, Time Elapsed 18.597 s
Step 126290, Total Loss 0.420, Time Elapsed 20.614 s
Step 126300, Total Loss 0.925, Time Elapsed 18.658 s
Step 126310, Total Loss 0.871, Time Elapsed 19.325 s
Step 126320, Total Loss 1.074, Time Elapsed 19.319 s
Step 126330, Total Loss 1.936, Time Elapsed 20.011 s
Step 126340, Total Loss 0.397, Time Elapsed 18.741 s
Step 126350, Total Loss 5.538, Time Elapsed 20.106 s
Step 126360, Total Loss 2.042, Time Elapsed 19.342 s
Step 126370, Total Loss 0.551, Time Elapsed 19.577 s
Step 126380, Total Loss 1.152, Time Elapsed 18.922 s
Step 126390, Total Loss 6.358, Time Elapsed 20.561 s
Step 126400, Total Loss 1.646, Time Elapsed 19.424 s
Step 126410, Total Loss 1.203, Time Elapsed 18.513 s
Step 126420, Total Loss 1.040, Time Elapsed 19.474 s
Step 126430, Total Loss 0.755, Time Elapsed 18.800 s
Step 126440, Total Loss 9.146, Time Elapsed 19.610 s
Step 126450, Total Loss 0.468, Time Elapsed 19.153 s
Step 126460, Total Loss 1.743, Time Elapsed 20.342 s
Step 126470, Total Loss 0.511, Time Elapsed 20.129 s
Step 126480, Total Loss 2.076, Time Elapsed 19.368 s
Step 126490, Total Loss 1.239, Time Elapsed 19.016 s
Step 126500, Total Loss 0.372, Time Elapsed 19.671 s
Step 126510, Total Loss 0.444, Time Elapsed 18.621 s
Step 126520, Total Loss 3.548, Time Elapsed 19.104 s
Step 126530, Total Loss 1.910, Time Elapsed 19.201 s
Step 126540, Total Loss 0.964, Time Elapsed 20.384 s
Step 126550, Total Loss 1.526, Time Elapsed 19.621 s
Step 126560, Total Loss 1.773, Time Elapsed 19.470 s
Step 126570, Total Loss 0.708, Time Elapsed 18.632 s
Step 126580, Total Loss 0.963, Time Elapsed 19.388 s
Step 126590, Total Loss 0.987, Time Elapsed 19.220 s
Step 126600, Total Loss 1.074, Time Elapsed 19.213 s
Step 126610, Total Loss 1.006, Time Elapsed 19.069 s
Step 126620, Total Loss 1.843, Time Elapsed 19.498 s
Step 126630, Total Loss 1.325, Time Elapsed 19.704 s
Step 126640, Total Loss 4.925, Time Elapsed 18.793 s
Step 126650, Total Loss 0.728, Time Elapsed 18.307 s
Step 126660, Total Loss 3.860, Time Elapsed 18.989 s
Step 126670, Total Loss 0.984, Time Elapsed 18.416 s
Step 126680, Total Loss 1.346, Time Elapsed 19.625 s
Step 126690, Total Loss 0.753, Time Elapsed 19.408 s
Step 126700, Total Loss 3.260, Time Elapsed 18.751 s
Step 126710, Total Loss 0.847, Time Elapsed 20.130 s
Step 126720, Total Loss 2.938, Time Elapsed 19.441 s
Step 126730, Total Loss 2.408, Time Elapsed 18.900 s
Step 126740, Total Loss 1.508, Time Elapsed 18.788 s
Step 126750, Total Loss 1.622, Time Elapsed 19.749 s
Step 126760, Total Loss 1.152, Time Elapsed 17.814 s
Step 126770, Total Loss 1.517, Time Elapsed 19.586 s
Step 126780, Total Loss 3.290, Time Elapsed 20.423 s
Step 126790, Total Loss 1.781, Time Elapsed 19.164 s
Step 126800, Total Loss 0.307, Time Elapsed 19.416 s
Step 126810, Total Loss 2.260, Time Elapsed 18.478 s
Step 126820, Total Loss 1.357, Time Elapsed 18.193 s
Step 126830, Total Loss 1.286, Time Elapsed 19.718 s
Step 126840, Total Loss 0.264, Time Elapsed 19.497 s
Step 126850, Total Loss 1.809, Time Elapsed 19.617 s
Step 126860, Total Loss 0.524, Time Elapsed 20.208 s
Step 126870, Total Loss 0.898, Time Elapsed 18.670 s
Step 126880, Total Loss 0.758, Time Elapsed 19.680 s
Step 126890, Total Loss 1.315, Time Elapsed 20.235 s
Step 126900, Total Loss 1.019, Time Elapsed 19.499 s
Step 126910, Total Loss 0.960, Time Elapsed 19.411 s
Step 126920, Total Loss 1.945, Time Elapsed 19.418 s
Step 126930, Total Loss 1.411, Time Elapsed 18.186 s
Step 126940, Total Loss 1.855, Time Elapsed 19.592 s
Step 126950, Total Loss 3.416, Time Elapsed 19.585 s
Step 126960, Total Loss 1.126, Time Elapsed 19.286 s
Step 126970, Total Loss 3.369, Time Elapsed 19.308 s
Step 126980, Total Loss 2.103, Time Elapsed 18.373 s
Step 126990, Total Loss 0.535, Time Elapsed 18.310 s
Step 127000 / 150000, Checkpoint saved to ../teams/DSC180A_FA21_A00/a15/avod_data/kitti_avod/object/outputs/trainsin_pyramid_cars_with_aug_simple_rand_5/checkpoints/trainsin_pyramid_cars_with_aug_simple_rand_5-00127000
Step 127000, Total Loss 1.460, Time Elapsed 20.147 s
Step 127010, Total Loss 2.048, Time Elapsed 19.250 s
Step 127020, Total Loss 1.219, Time Elapsed 19.285 s
Step 127030, Total Loss 0.384, Time Elapsed 17.943 s
Step 127040, Total Loss 1.255, Time Elapsed 19.090 s
Step 127050, Total Loss 1.941, Time Elapsed 18.308 s
Step 127060, Total Loss 0.541, Time Elapsed 19.188 s
Step 127070, Total Loss 1.116, Time Elapsed 18.412 s
Step 127080, Total Loss 0.641, Time Elapsed 17.898 s
Step 127090, Total Loss 0.304, Time Elapsed 19.021 s
Step 127100, Total Loss 1.352, Time Elapsed 20.129 s
Step 127110, Total Loss 0.935, Time Elapsed 18.248 s
Step 127120, Total Loss 1.080, Time Elapsed 17.802 s
Step 127130, Total Loss 0.467, Time Elapsed 18.008 s
Step 127140, Total Loss 0.603, Time Elapsed 19.219 s
Step 127150, Total Loss 7.440, Time Elapsed 19.718 s
Step 127160, Total Loss 1.276, Time Elapsed 18.174 s
Step 127170, Total Loss 2.312, Time Elapsed 18.999 s
Step 127180, Total Loss 1.896, Time Elapsed 19.460 s
Step 127190, Total Loss 0.812, Time Elapsed 19.253 s
Step 127200, Total Loss 0.980, Time Elapsed 20.356 s
Step 127210, Total Loss 0.402, Time Elapsed 19.410 s
Step 127220, Total Loss 3.527, Time Elapsed 18.627 s
Step 127230, Total Loss 0.433, Time Elapsed 17.865 s
Step 127240, Total Loss 0.274, Time Elapsed 17.583 s
Step 127250, Total Loss 0.553, Time Elapsed 18.434 s
Step 127260, Total Loss 0.811, Time Elapsed 17.895 s
Step 127270, Total Loss 0.835, Time Elapsed 16.688 s
Step 127280, Total Loss 1.091, Time Elapsed 17.418 s
Step 127290, Total Loss 1.900, Time Elapsed 18.388 s
Step 127300, Total Loss 2.953, Time Elapsed 16.588 s
Step 127310, Total Loss 2.318, Time Elapsed 17.815 s
Step 127320, Total Loss 2.062, Time Elapsed 18.130 s
Step 127330, Total Loss 0.381, Time Elapsed 17.935 s
Step 127340, Total Loss 0.365, Time Elapsed 17.555 s
Step 127350, Total Loss 5.513, Time Elapsed 17.876 s
Step 127360, Total Loss 2.097, Time Elapsed 17.910 s
Step 127370, Total Loss 0.089, Time Elapsed 17.782 s
Step 127380, Total Loss 0.728, Time Elapsed 18.010 s
Step 127390, Total Loss 0.721, Time Elapsed 17.315 s
Step 127400, Total Loss 0.760, Time Elapsed 17.018 s
Step 127410, Total Loss 2.896, Time Elapsed 18.093 s
Step 127420, Total Loss 0.739, Time Elapsed 17.397 s
Step 127430, Total Loss 0.887, Time Elapsed 17.864 s
Step 127440, Total Loss 0.818, Time Elapsed 17.630 s
Step 127450, Total Loss 4.420, Time Elapsed 16.912 s
Step 127460, Total Loss 2.172, Time Elapsed 18.885 s
Step 127470, Total Loss 1.759, Time Elapsed 19.507 s
Step 127480, Total Loss 0.829, Time Elapsed 16.603 s
Step 127490, Total Loss 0.759, Time Elapsed 17.440 s
Step 127500, Total Loss 1.665, Time Elapsed 18.038 s
Step 127510, Total Loss 3.609, Time Elapsed 18.912 s
Step 127520, Total Loss 0.761, Time Elapsed 19.959 s
Step 127530, Total Loss 0.121, Time Elapsed 19.137 s
Step 127540, Total Loss 2.566, Time Elapsed 18.409 s
Step 127550, Total Loss 0.548, Time Elapsed 19.293 s
Step 127560, Total Loss 0.733, Time Elapsed 17.601 s
Step 127570, Total Loss 4.414, Time Elapsed 18.184 s
Step 127580, Total Loss 1.004, Time Elapsed 18.700 s
Step 127590, Total Loss 0.652, Time Elapsed 17.331 s
Step 127600, Total Loss 0.850, Time Elapsed 18.282 s
Step 127610, Total Loss 1.096, Time Elapsed 18.796 s
Step 127620, Total Loss 5.886, Time Elapsed 17.795 s
Step 127630, Total Loss 1.019, Time Elapsed 19.006 s
Step 127640, Total Loss 0.680, Time Elapsed 18.240 s
Step 127650, Total Loss 1.263, Time Elapsed 18.647 s
Step 127660, Total Loss 3.310, Time Elapsed 19.396 s
Step 127670, Total Loss 0.662, Time Elapsed 18.546 s
Step 127680, Total Loss 2.497, Time Elapsed 18.258 s
Step 127690, Total Loss 0.513, Time Elapsed 18.104 s
Step 127700, Total Loss 1.535, Time Elapsed 17.402 s
Step 127710, Total Loss 0.484, Time Elapsed 18.290 s
Step 127720, Total Loss 0.881, Time Elapsed 17.307 s
Step 127730, Total Loss 0.974, Time Elapsed 17.411 s
Step 127740, Total Loss 1.349, Time Elapsed 18.533 s
Step 127750, Total Loss 0.541, Time Elapsed 18.875 s
Step 127760, Total Loss 1.120, Time Elapsed 18.499 s
Step 127770, Total Loss 3.257, Time Elapsed 18.218 s
Step 127780, Total Loss 1.759, Time Elapsed 18.779 s
Step 127790, Total Loss 1.300, Time Elapsed 18.378 s
Step 127800, Total Loss 1.256, Time Elapsed 17.133 s
Step 127810, Total Loss 3.016, Time Elapsed 18.981 s
Step 127820, Total Loss 1.440, Time Elapsed 19.074 s
Step 127830, Total Loss 1.110, Time Elapsed 17.946 s
Step 127840, Total Loss 1.001, Time Elapsed 19.749 s
Step 127850, Total Loss 1.928, Time Elapsed 19.147 s
Step 127860, Total Loss 0.894, Time Elapsed 18.093 s
Step 127870, Total Loss 1.087, Time Elapsed 17.581 s
Step 127880, Total Loss 1.609, Time Elapsed 18.209 s
Step 127890, Total Loss 0.855, Time Elapsed 18.201 s
Step 127900, Total Loss 2.975, Time Elapsed 18.421 s
Step 127910, Total Loss 0.956, Time Elapsed 18.091 s
Step 127920, Total Loss 1.108, Time Elapsed 18.897 s
Step 127930, Total Loss 4.868, Time Elapsed 18.076 s
Step 127940, Total Loss 2.979, Time Elapsed 17.218 s
Step 127950, Total Loss 0.705, Time Elapsed 17.889 s
Step 127960, Total Loss 0.243, Time Elapsed 18.438 s
Step 127970, Total Loss 1.285, Time Elapsed 18.796 s
Step 127980, Total Loss 1.469, Time Elapsed 18.883 s
Step 127990, Total Loss 0.645, Time Elapsed 17.277 s
Step 128000 / 150000, Checkpoint saved to ../teams/DSC180A_FA21_A00/a15/avod_data/kitti_avod/object/outputs/trainsin_pyramid_cars_with_aug_simple_rand_5/checkpoints/trainsin_pyramid_cars_with_aug_simple_rand_5-00128000
Step 128000, Total Loss 0.567, Time Elapsed 18.409 s
Step 128010, Total Loss 2.376, Time Elapsed 18.102 s
Step 128020, Total Loss 0.235, Time Elapsed 17.886 s
Step 128030, Total Loss 0.090, Time Elapsed 17.402 s
Step 128040, Total Loss 0.510, Time Elapsed 18.426 s
Step 128050, Total Loss 1.014, Time Elapsed 19.006 s
Step 128060, Total Loss 4.941, Time Elapsed 18.279 s
Step 128070, Total Loss 4.981, Time Elapsed 18.612 s
